clip_id,youtube_id,start_time,end_time,action,adverb,sentence,clustered_action,clustered_adverb,rgb_frames,action_adv,adverb_label,action_label,action_adv_label
v_MXbwIfqSq_Q_44_163,MXbwIfqSq_Q,44.27,163.46,rotate,forward, The man in gray out is standing in a room and started to rotate his hands forward and backward.,turn,forwards,3567,"[('turn', 'forwards')]",4,7,251
v_6vylz7u_tHw_41_53,6vylz7u_tHw,41.91,53.61,stand,quickly," A working man walks to the woman's camel, pulls a rope out from under the camel, and the camel quickly stands while the woman hold on tight and smiling.",stand,quickly,363,"[('stand', 'quickly')]",1,4,617
v__WPcOFgi5vU_72_138,_WPcOFgi5vU,72.89,138.83,walk,back, The men continue walking back and fourth with the ball and hitting it off the wall as well as bumping into the wall.,walk,backwards,1982,"[('walk', 'backwards')]",0,1,32
v_zyh16NahocQ_65_78,zyh16NahocQ,65.71,78.66,bring,back, She brings the blow dryer box back into view.,carry,backwards,392,"[('carry', 'backwards')]",0,21,24
v_RZr2KLNE6qE_3_6,RZr2KLNE6qE,3.21,6.11,ride,continuously, The baby continuously rides back and fourth while another child rides a swing next to him.,ride,continuously,91,"[('ride', 'continuously')]",7,10,134
v_-DpnaHTk8PA_0_4,-DpnaHTk8PA,0.0,4.19,raise,up,A still of eight men posing with their arms raised up is shown.,raise,upwards,120,"[('raise', 'upwards')]",5,19,40
v_sPEed6XrTZA_0_20,sPEed6XrTZA,0.0,20.6,park,outside,An older man in a yellow t-shirt stands by an opened garage and white car parked outside.,park,outdoor,603,"[('park', 'outdoor')]",3,77,355
v_gUFRtx51OJc_43_61,gUFRtx51OJc,43.64,61.22,smile,down, Finally the man pierces the girls lip and smiles down to her.,smile,downwards,450,"[('smile', 'downwards')]",2,59,440
v_xBtydVn3MVI_16_61,xBtydVn3MVI,16.54,61.82,move,down, He begins gently shaving the sides of his face and moves down towards his beard.,move,downwards,1350,"[('move', 'downwards')]",2,0,66
v_x7-2_HigN8c_17_74,x7-2_HigN8c,17.82,74.24,look,back, They begin throwing darts at the board and looking back to the camera smiling and waving.,look,backwards,1709,"[('look', 'backwards')]",0,2,2
v_yA3AD9jU7QU_48_92,yA3AD9jU7QU,48.85,92.51,walk,in,"All of a sudden,a male nurse walks in wearing blue scrubs,and goes immediately towards the sink.",walk,in,1320,"[('walk', 'in')]",6,1,36
v_mV5DfYFg4H0_22_87,mV5DfYFg4H0,22.65,87.1,clip,gently, She uses clippers to clip the cat's nails gently.,cut,gently,1950,"[('cut', 'gently')]",16,26,384
v_UWusSRe8Whg_48_98,UWusSRe8Whg,48.64,98.27,hit,rapidly,The men take an extremely brief pause before rapidly hitting the congo and end by pointing their finger at each other.,hit,quickly,1499,"[('hit', 'quickly')]",1,11,326
v_M1J3XjExaW4_28_70,M1J3XjExaW4,28.9,70.26,point,down, He points down to balls in front of him as well as his body.,point,downwards,1261,"[('point', 'downwards')]",2,61,429
v_altXks0a0qY_21_35,altXks0a0qY,21.06,35.69,walk,forward,  As a woman mentions that she is ready the camel walks forward and then the camera pans down and toward bushes.,walk,forwards,421,"[('walk', 'forwards')]",4,1,11
v_EmlmKZ6Gi3Y_154_183,EmlmKZ6Gi3Y,154.96,183.69,flow,steadily, They continue going along the with water current as they flow steadily through the water.,pour,gradually,870,"[('pour', 'gradually')]",19,41,28
v_WROGzgOpPXc_142_202,WROGzgOpPXc,142.64,202.43,paddle,continuously, The people continuously paddle and swim around the area while laughing and speaking to the camera.,paddle,continuously,1441,"[('paddle', 'continuously')]",7,30,316
v_z1QgzOfUjow_5_27,z1QgzOfUjow,5.85,27.66,paddle,hard," They paddle hard, trying to stay afloat.",paddle,firmly,551,"[('paddle', 'firmly')]",12,30,321
v_JXyi7hFT26w_0_30,JXyi7hFT26w,0.0,30.48,stand,outside,A woman is standing outside with other women.,stand,outdoor,721,"[('stand', 'outdoor')]",3,4,19
v_aJsAuChVmlY_16_21,aJsAuChVmlY,16.5,21.02,use,occasionally, She occasionally uses a brush to help speed the process.,use,periodically,149,"[('use', 'periodically')]",18,43,353
v_D5A6eBnKmD8_85_114,D5A6eBnKmD8,85.29,114.28,put,periodically, There is a boy with a stick walking around and periodically putting the stick he is holding between them.,put,periodically,871,"[('put', 'periodically')]",18,13,336
v_HzAlvJ1fNWU_38_48,HzAlvJ1fNWU,38.56,48.51,ride,down,One of the rider even rides down lying flat on the tube with their face down and not looking around until they've gone completely to the end and on flat land.,ride,downwards,301,"[('ride', 'downwards')]",2,10,79
v_j5cmc3cnLeU_91_98,j5cmc3cnLeU,91.64,98.41,dip,down, The  man dips his female partner down who does the splits at the end of the dance.,dip,downwards,177,"[('dip', 'downwards')]",2,24,45
v_Q2jdtN4-RE0_43_145,Q2jdtN4-RE0,43.93,145.67,move,slowly," She moves very slowly, lifting and lowering her arms and legs.",move,slowly,3062,"[('move', 'slowly')]",8,0,127
v_09Kr5TQ9DHQ_67_122,09Kr5TQ9DHQ,67.85,122.25,ride,down, More people riding down are shown and leads into several shots of people performing ski and snowboarding tricks down a mountain.,ride,downwards,1319,"[('ride', 'downwards')]",2,10,79
v_AuVL_nkYXw0_122_219,AuVL_nkYXw0,122.58,219.05,use,continuously, The man the uses the machine continuously while pointing to his body and showing off his legs.,use,continuously,2904,"[('use', 'continuously')]",7,43,283
v_b40ECuGuck8_24_25,b40ECuGuck8,24.33,25.92,throw,backwards,  Two men throw throwing knives backwards.,throw,backwards,31,"[('throw', 'backwards')]",0,9,3
v_4KE6dUAGZ94_132_170,4KE6dUAGZ94,132.45,170.0,jump,down, He jumps down with his arms up and sits down while other people cheer for him.,jump,downwards,951,"[('jump', 'downwards')]",2,3,5
v_TUPCQpyoSbI_0_23,TUPCQpyoSbI,0.0,23.9,walk,outside,Outside a man is walking with a herd of sheep during a cold winter day.,walk,outdoor,576,"[('walk', 'outdoor')]",3,1,22
v_XKu57UKSqPc_104_121,XKu57UKSqPc,104.12,121.07,move,on," Next, she moves on and start to cut the hair on its ears.",move,on,510,"[('move', 'on')]",15,0,434
v_0X34KkUlCAI_19_28,0X34KkUlCAI,19.81,28.96,sit,nearly, The red rope is leaning toward the man in blue as he nearly sits on the ground.,sit,partially,227,"[('sit', 'partially')]",9,23,369
v_Xr8zB1aIBzg_0_5,Xr8zB1aIBzg,0.0,5.57,walk,out,People wait in an indoor gym as the instructor walks out.,walk,out,154,"[('walk', 'out')]",10,1,49
v_GqWH2IYPw6U_19_72,GqWH2IYPw6U,19.02,72.68,step,in, Another girl steps in and joins her by singing and several others join in to sing as well.,step,in,1592,"[('step', 'in')]",6,16,78
v_CaQkeVwKiUs_53_71,CaQkeVwKiUs,53.42,71.75,roll,back,The black man then takes the head and bowls with it by rolling it down the alley where it hits the pins and then rolls back in the return where the man retrieves the head again but drops it again.,roll,backwards,539,"[('roll', 'backwards')]",0,39,240
v_HCub1SN4X20_145_204,HCub1SN4X20,145.07,204.25,pull,forward," The girl is sitting on blue bouncing chair while she look on her side, she stood up, continue to pull her weight forward and backward.",pull,forwards,1770,"[('pull', 'forwards')]",4,8,137
v_nbcRj00xCKM_11_131,nbcRj00xCKM,11.38,131.19,drag,forward, The individual gets dragged forward and begins wakeboarding with the camera capturing the individual from a low angle.,pull,forwards,3597,"[('pull', 'forwards')]",4,8,137
v_Mu8-AwcMqaw_109_146,Mu8-AwcMqaw,109.73,146.31,smile,off, She puts a bow in her hair in the end and smiles off to the camera.,smile,off,1112,"[('smile', 'off')]",13,59,276
v_A7oh6l1AIvs_18_25,A7oh6l1AIvs,18.28,25.41,pull,back, He sits back down on the machine and pulls back on a bar.,pull,backwards,168,"[('pull', 'backwards')]",0,8,154
v_zSWuVb-aYAA_32_41,zSWuVb-aYAA,32.87,41.09,jump,continuously, A dog continuously jumps over another dog and into the lady's hand.,jump,continuously,272,"[('jump', 'continuously')]",7,3,128
v_07GFy_Z7Nuc_0_10,07GFy_Z7Nuc,0.0,10.23,jump,up,A male gymnast walks up to the parallel bars and uses a spring board to jump up.,jump,upwards,300,"[('jump', 'upwards')]",5,3,158
v_6S9NCdsUxfE_0_19,6S9NCdsUxfE,0.0,19.74,look,back,A man is seen waxing a set of skis while looking back to speak to the camera.,look,backwards,572,"[('look', 'backwards')]",0,2,2
v_kdfJW8YV378_172_231,kdfJW8YV378,172.5,231.55,sail,quickly, The man sails through the hard waters very quickly.,sail,quickly,1770,"[('sail', 'quickly')]",1,67,470
v_ZhPL4xb8JD0_7_11,ZhPL4xb8JD0,7.41,11.27,run,suddenly," Suddenly, the horseman and a calf run to the the arena, while the horseman runs behind the calf spinning in the air a rope.",run,instantly,121,"[('run', 'instantly')]",14,5,168
v_dDmc6n79ek0_81_89,dDmc6n79ek0,81.94,89.7,skate,quickly, A man is quickly skating across the rink and when he collides with an opposing player he hits him very hard with his stick until the man falls to the rink.,skate,quickly,130,"[('skate', 'quickly')]",1,44,287
v_Vn4wrgBpgP8_33_53,Vn4wrgBpgP8,33.56,53.97,heat,slightly, Then uses an iron to go over the powered surface to heat it slightly.,cook,partially,500,"[('cook', 'partially')]",9,64,597
v_AUSqTMtjD0Y_8_37,AUSqTMtjD0Y,8.94,37.75,shovel,fast, They are competing to see how fast they can shovel snow off the driveway.,scoop,quickly,871,"[('scoop', 'quickly')]",1,80,325
v_IXUh06YCtjw_58_83,IXUh06YCtjw,58.61,83.13,run,up, A dog runs up and starts drinking from the mug.,run,upwards,749,"[('run', 'upwards')]",5,5,189
v_IuY073Pr4E4_38_42,IuY073Pr4E4,38.53,42.58,walk,back, The man dismounts and walks back to the camera.,walk,backwards,121,"[('walk', 'backwards')]",0,1,32
v_ZMopjyYvcqw_128_168,ZMopjyYvcqw,128.69,168.42,talk,indoors, The man is talking to the camera again indoors showing the hunting bow.,talk,indoor,1201,"[('talk', 'indoor')]",11,14,374
v_l9o9R7UcPuc_0_153,l9o9R7UcPuc,0.0,153.99,stand,outside,A man in a blue shirt stands outside.,stand,outdoor,4586,"[('stand', 'outdoor')]",3,4,19
v_vgC8jB2FhAg_86_183,vgC8jB2FhAg,86.05,183.09,hold,up, They do several high kicks before holding their leg straight up into the air and turning around several times.,hold,upwards,2425,"[('hold', 'upwards')]",5,31,67
v_fU2mbWwVSXU_33_89,fU2mbWwVSXU,33.34,89.44,sharpen,slowly, The man hold the metal knife sharpener and slowly sharpen the knife from side to side.,sharpen,slowly,1679,"[('sharpen', 'slowly')]",8,110,243
v_j_ImkPKoA-U_1_12,j_ImkPKoA-U,1.05,12.12,flow,fast,A man is sitting on a rock by a fast flowing river.,pour,quickly,331,"[('pour', 'quickly')]",1,41,290
v_AC9mml3mqps_0_91,AC9mml3mqps,0.0,91.6,skate,out,A screen is shown playing video above a stage and leads into performers skating out on ice as well as hockey players behind them.,skate,out,2275,"[('skate', 'out')]",10,44,467
v_gSOUhz7yQ-s_0_7,gSOUhz7yQ-s,0.0,7.74,stand,outside,A man is standing outside of a large window and begins to clean it with a long stick.,stand,outdoor,210,"[('stand', 'outdoor')]",3,4,19
v_E3QtX6r9QX0_19_103,E3QtX6r9QX0,19.12,103.37,sit,off, the leaves continue to be shown blowing around as well as a machine sitting off in the distance.,sit,off,2519,"[('sit', 'off')]",13,23,8
v_i1CVl-0-gJE_0_5,i1CVl-0-gJE,0.0,5.09,stand,outside,A man is standing outside in a yard.,stand,outdoor,126,"[('stand', 'outdoor')]",3,4,19
v_t0y6dkIwEvc_11_27,t0y6dkIwEvc,11.41,27.59,run,quickly, He runs quickly down the path.,run,quickly,480,"[('run', 'quickly')]",1,5,12
v_3TLhUYQ8geM_156_199,3TLhUYQ8geM,156.27,199.34,push,on, He wipes it down and then pushes it back on.,press,on,993,"[('press', 'on')]",15,15,575
v_CJKwvmOuhJk_9_29,CJKwvmOuhJk,9.79,29.02,look,back, The woman looks back to the camera and smiles while holding a toothbrush.,look,backwards,601,"[('look', 'backwards')]",0,2,2
v_-5Q7iNtaWCU_13_46,-5Q7iNtaWCU,13.43,46.44,throw,back,  The girls on the other side start grabbing the balls and throwing back at the other team and trying not to get hit.,throw,backwards,991,"[('throw', 'backwards')]",0,9,3
v_rA_RAZx2_aA_103_128,rA_RAZx2_aA,103.25,128.26,jump,forward," An athlete runs, then skip and jumps forward to perform long jump while judges holds sticks to measure.",jump,forwards,750,"[('jump', 'forwards')]",4,3,98
v_bqBJ1tcHCHk_19_80,bqBJ1tcHCHk,19.41,80.88,brush,thoroughly, She then brushes the horse's mane thoroughly while still looking to the camera and speaking.,brush,completely,1828,"[('brush', 'completely')]",17,33,101
v_yN3e-giBxns_8_11,yN3e-giBxns,8.1,11.44,start,suddenly, Suddenly a horse with a man riding on him quickly starts running and there's a calf roped to the horse who is running in front of them.,start,instantly,89,"[('start', 'instantly')]",14,20,54
v_21Pz1cjdd2I_89_137,21Pz1cjdd2I,89.35,137.68,ride,down, A father and son ride down on a single inner tube down a slope.,ride,downwards,1440,"[('ride', 'downwards')]",2,10,79
v_9wtMJoqGTg0_29_33,9wtMJoqGTg0,29.02,33.03,flip,back, The girl back flips three times.,turn,backwards,120,"[('turn', 'backwards')]",0,7,9
v_HM_rHjh-wqQ_49_120,HM_rHjh-wqQ,49.83,120.32,stop,momentarily,  The man stops playing momentarily and talks to the audience before starting to play again.,stop,partially,2131,"[('stop', 'partially')]",9,42,107
v_ZcgahXg_ELw_169_194,ZcgahXg_ELw,169.49,194.82,swim,up, The scuba divers wave as they finish their journey and swim back up to the surface of the ocean to get back into their boats.,swim,upwards,750,"[('swim', 'upwards')]",5,46,459
v_faF9-lWmK3Y_55_71,faF9-lWmK3Y,55.12,71.59,turn,back, The woman learns down exhausted and turns back to the camera man quickly then back to the tub.,turn,backwards,480,"[('turn', 'backwards')]",0,7,9
v_NfVL1o5HMEo_0_11,NfVL1o5HMEo,0.0,11.0,raise,up,A gymnast is seen rubbing his hands together and walks over to a set of uneven bars and raises his hands up.,raise,upwards,330,"[('raise', 'upwards')]",5,19,40
v_9khzc3a4zz0_41_43,9khzc3a4zz0,41.96,43.93,walk,forward, She stops and walks forward.,walk,forwards,60,"[('walk', 'forwards')]",4,1,11
v_qyssgQ2xq2M_0_39,qyssgQ2xq2M,0.0,39.11,sit,inside,"Inside of the house on the couch two men are sitting, one of them is talking casually awhile the other is holding his arm out on a pillow.",sit,indoor,977,"[('sit', 'indoor')]",11,23,39
v_o1DCCTev0CQ_173_215,o1DCCTev0CQ,173.15,215.09,cover,completely, He uses broad sweeps to completely cover the wall.,cover,completely,1051,"[('cover', 'completely')]",17,49,182
v_e_y8_3siD0c_10_15,e_y8_3siD0c,10.9,15.63,walk,back, The girl hops all the way to the end and walks back to the screen.,walk,backwards,151,"[('walk', 'backwards')]",0,1,32
v_39dTxOhrW68_0_10,39dTxOhrW68,0.0,10.41,stand,outside,A man is standing outside turning on his hedge trimmer turning it around to make the blades go.,stand,outdoor,301,"[('stand', 'outdoor')]",3,4,19
v_WmabLngcvas_76_122,WmabLngcvas,76.01,122.25,climb,on, The man stops the camel and gets the other person off while climbing back on.,climb,on,1381,"[('climb', 'on')]",15,18,220
v_dI1RqUHyWYo_0_59,dI1RqUHyWYo,0.9,59.22,jump,off,  Several divers jump off of the diving board into the water below performing many techniques including flips.,jump,off,1476,"[('jump', 'off')]",13,3,75
v_4KE6dUAGZ94_55_137,4KE6dUAGZ94,55.28,137.67,raise,up, He raises his arms up and begins spinning all around on the beam.,raise,upwards,2055,"[('raise', 'upwards')]",5,19,40
v_lneRTkBTPwg_1_21,lneRTkBTPwg,1.2,21.56,fence,back,Two people are seen fencing back and fourth while others walk around them and watch.,fight,backwards,600,"[('fight', 'backwards')]",0,36,97
v_RzMKERQ9vOU_122_153,RzMKERQ9vOU,122.47,153.09,move,up, He moves his arms up and then ends by sitting up on the mat.,move,upwards,776,"[('move', 'upwards')]",5,0,51
v_YVbMt3qsB3o_0_9,YVbMt3qsB3o,0.0,9.22,stand,outside,A chubby man is standing outside in a field and throws a yellow medicine ball demonstrating exercising to strengthen athletes for shot put.,stand,outdoor,271,"[('stand', 'outdoor')]",3,4,19
v_Q159fj3M9NM_19_114,Q159fj3M9NM,19.37,114.86,flip,quickly," Other girls follow suit, flipping quickly  as they go.",turn,quickly,2848,"[('turn', 'quickly')]",1,7,193
v_-voGnJbk3CI_15_25,-voGnJbk3CI,15.03,25.05,jump,slightly,A different man is now standing at the diving point where he is standing with his back to the water and arms pointing straight up until he jumps back slightly and does multiple flips until he dives into the water.,jump,partially,301,"[('jump', 'partially')]",9,3,554
v_hlwSgE7Epwo_0_15,hlwSgE7Epwo,0.0,15.82,stand,outside,A woman standing outside near a tennis court talking about things.,stand,outdoor,225,"[('stand', 'outdoor')]",3,4,19
v_BSIV5tJ3bv4_9_27,BSIV5tJ3bv4,9.05,27.44,raise,up," He lifts the weights over his head and throws it down afterwards, raising his hands up with his coach.",raise,upwards,452,"[('raise', 'upwards')]",5,19,40
v_mj0lRelI0xw_71_131,mj0lRelI0xw,71.5,131.19,march,forward, They begin to march forward while continuing to play the drums.,walk,forwards,1801,"[('walk', 'forwards')]",4,1,11
v_8fLHaW3YvJY_19_47,8fLHaW3YvJY,19.24,47.04,bring,forward," He brings forward the blue large shovel looking gadget, still talking and then grabs another shovel.",carry,forwards,844,"[('carry', 'forwards')]",4,21,218
v_cw0HRDIQ10I_12_38,cw0HRDIQ10I,12.39,38.71,fall,backwards, The man falls backwards with the weight on top of him and the lift is shown again in slow motion.,fall,backwards,779,"[('fall', 'backwards')]",0,12,113
v_Lyaozxv4_qU_16_18,Lyaozxv4_qU,16.36,18.46,cut,briefly, The camera cuts back to the first man briefly before returning to the leaf blower man.,cut,partially,62,"[('cut', 'partially')]",9,26,549
v_6tveUnZe7WA_0_19,6tveUnZe7WA,0.0,19.24,stand,outside,A white male is dressed outside in a Scotland uniform standing outside in the middle of a cemetery.,stand,outdoor,572,"[('stand', 'outdoor')]",3,4,19
v_aPEqCGdCsp0_0_42,aPEqCGdCsp0,0.0,42.65,stop,briefly,"The artist is poking at his calf, then briefly stops to wipe it with the napkin he has in his left hand and then grabs another napkin to wipe the area and holds onto it as he goes back to tattooing where he continues to take brief moments to wipe the area in between tattooing.",stop,partially,1052,"[('stop', 'partially')]",9,42,107
v_RrKCACSu9xU_8_18,RrKCACSu9xU,8.58,18.38,swing,down, one boy swings upside down.,swing,downwards,302,"[('swing', 'downwards')]",2,29,389
v_lgwDuuJy2zY_104_146,lgwDuuJy2zY,104.05,146.59,move,down, The person continues to get stuck around the area but moves down successfully.,move,downwards,1262,"[('move', 'downwards')]",2,0,66
v_5YsdlM3Stjo_9_32,5YsdlM3Stjo,9.77,32.32,walk,in, A woman in a green shirt and brown boots walks in and begins scrubbing the horse.,walk,in,690,"[('walk', 'in')]",6,1,36
v_sax2PjbeLdk_2_6,sax2PjbeLdk,2.08,6.24,put,slowly, Someone puts their feet into one of their shoes very slowly.,put,slowly,122,"[('put', 'slowly')]",8,13,269
v_GOxmnVFdMfY_109_156,GOxmnVFdMfY,109.97,156.07,walk,out, The people continue bumping into one another and end by getting up and walking out.,walk,out,1409,"[('walk', 'out')]",10,1,49
v_1ioKX0iuico_85_107,1ioKX0iuico,85.93,107.2,pull,up, The boat pulls the person in the water up and they are wake boarding.,pull,upwards,659,"[('pull', 'upwards')]",5,8,71
v_aVDyPmUgHU0_65_76,aVDyPmUgHU0,65.44,76.09,look,back, He looks back to the camera and smiles.,look,backwards,324,"[('look', 'backwards')]",0,2,2
v_OrF46J3HmSw_10_35,OrF46J3HmSw,10.15,35.02,walk,back, She walks back and fourth again while looking to the camera.,walk,backwards,749,"[('walk', 'backwards')]",0,1,32
v_7ToBC5eGg38_5_8,7ToBC5eGg38,5.08,8.72,look,back, She looks back and smiles to the camera.,look,backwards,45,"[('look', 'backwards')]",0,2,2
v_MlGh0geYhSg_14_18,MlGh0geYhSg,14.86,18.27,tip,backward, A horse tips over backward with a a person on it.,tilt,backwards,97,"[('tilt', 'backwards')]",0,17,52
v_5HEunlL4nF0_20_47,5HEunlL4nF0,20.25,47.05,walk,back, The girl walks around the room back and fourth while holding a tennis racket and hitting a ball.,walk,backwards,809,"[('walk', 'backwards')]",0,1,32
v_6fuOwhx91zM_0_12,6fuOwhx91zM,0.0,12.97,talk,outside,A man is talking outside in front of a wooded area.,talk,outdoor,361,"[('talk', 'outdoor')]",3,14,124
v_yfPa5IKWTvU_13_33,yfPa5IKWTvU,13.52,33.8,run,out, Kids run out onto the stage and get in formation.,run,out,601,"[('run', 'out')]",10,5,13
v_pIk9qMEyEd4_105_108,pIk9qMEyEd4,105.57,108.83,walk,outside, The camera spins as the person walks outside.,walk,outdoor,73,"[('walk', 'outdoor')]",3,1,22
v_YBuNpnthXfE_74_107,YBuNpnthXfE,74.08,107.19,pull,down, One group then pulls another down and ends by walking away.,pull,downwards,825,"[('pull', 'downwards')]",2,8,82
v_sxf0x55Cvb4_3_7,sxf0x55Cvb4,3.67,7.52,flip,down,"  As he approaches, his kayak flips upside-down.",turn,downwards,100,"[('turn', 'downwards')]",2,7,143
v_zBmVL3I3nFU_60_73,zBmVL3I3nFU,60.03,73.59,twist,lightly, Then she lightly twists the braiding hair and uses as many bobby pins as she needs.,turn,gently,313,"[('turn', 'gently')]",16,7,96
v_XzbvKQ-o5Ow_0_23,XzbvKQ-o5Ow,0.0,23.3,run,in,A large group of people are seen sitting around a gym when a girl runs in and performs a routine on the uneven bars.,run,in,691,"[('run', 'in')]",6,5,112
v_TdFvHyfq97o_0_19,TdFvHyfq97o,0.0,19.26,stand,outside,A man is standing outside in a field of grass that is relatively low.,stand,outdoor,475,"[('stand', 'outdoor')]",3,4,19
v_mFSdzT5gXQs_34_83,mFSdzT5gXQs,34.37,83.16,run,up, He turns around quickly and lets go of the frisbee and the refs run up to mark where it lands.,run,upwards,1470,"[('run', 'upwards')]",5,5,189
v_mucFmOzqWW8_6_99,mucFmOzqWW8,6.29,99.58,play,outdoors,  The video shows her enjoying herself at an aquarium as fish and otters are shown as well as  her playing outdoors at the beach.,play,outdoor,2791,"[('play', 'outdoor')]",3,6,7
v_3I4EzlMo124_58_97,3I4EzlMo124,58.7,97.18,jump,down, She spins and twirls herself around and ends by jumping down with her arms up.,jump,downwards,1170,"[('jump', 'downwards')]",2,3,5
v_yVrru7t3478_29_49,yVrru7t3478,29.46,49.61,ride,down, The woman rides down several more times with the small dog next to her.,ride,downwards,600,"[('ride', 'downwards')]",2,10,79
v_uLeJBFypCHE_54_142,uLeJBFypCHE,54.92,142.55,walk,in, Several clips are shown of people wake boarding and leads into the man walking in with others and shaking another's hand.,walk,in,2112,"[('walk', 'in')]",6,1,36
v_m1aF1CVo-s8_76_90,m1aF1CVo-s8,76.55,90.25,tilt,forward, A woman unlocks a structural pin on the machine then tilts forward and wheels it away to another location.,tilt,forwards,351,"[('tilt', 'forwards')]",4,17,1
v_DrEsyzI2u4c_16_37,DrEsyzI2u4c,16.31,37.5,move,back, He continues speaking and begins moving his arms and body back and fourth.,move,backwards,629,"[('move', 'backwards')]",0,0,83
v_JHFjlLtpIcU_0_37,JHFjlLtpIcU,0.0,37.32,run,up," A gymnast runs up to a high bar and alternates between the high and low bar, performing various gymnastics moves and flips.",run,upwards,1110,"[('run', 'upwards')]",5,5,189
v_nGABbRHJ2Ug_71_113,nGABbRHJ2Ug,71.97,113.34,move,back, She rides the bike moving back and fourth speaking to the man and switches places with the man.,move,backwards,1262,"[('move', 'backwards')]",0,0,83
v_Tw1vg9qWLx0_0_21,Tw1vg9qWLx0,0.0,21.02,stand,outside,A boy is standing outside in a yard.,stand,outdoor,632,"[('stand', 'outdoor')]",3,4,19
v_aG5kKRuw0Fk_53_212,aG5kKRuw0Fk,53.22,212.88,play,continuously, The group continuously plays in front of a large crowd and ends with credits rolling along the screen.,play,continuously,4766,"[('play', 'continuously')]",7,6,104
v_kAQML4pRtck_0_6,kAQML4pRtck,0.0,6.13,swinge,quickly,"A man is standing between metal fences on both sides of him and he's swinging a ball on a rope very quickly, then spins his body as well and the ball and rope go flying.",swing,quickly,180,"[('swing', 'quickly')]",1,29,136
v_5MjAgMF_FzA_61_77,5MjAgMF_FzA,61.67,77.5,cook,fully," When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet.",cook,completely,479,"[('cook', 'completely')]",17,64,50
v_LN8UWHvoELs_142_199,LN8UWHvoELs,142.99,199.78,play,continuously, The person then plays the set continuously and pausing to hold his sticks down.,play,continuously,1369,"[('play', 'continuously')]",7,6,104
v_q92zSoMudWU_0_7,q92zSoMudWU,0.0,7.83,look,off,A group of men are seen looking off into the distance that leads into a soccer match.,look,off,211,"[('look', 'off')]",13,2,18
v_44htu_ovvLs_0_35,44htu_ovvLs,0.57,35.88,look,off,A woman is seen looking off into the distance followed by shots of her riding a horse and looking off into the distance.,look,off,1050,"[('look', 'off')]",13,2,18
v_iFTYM1Ez5ZM_3_12,iFTYM1Ez5ZM,3.92,12.56,begin,gradually, The competitor gradually begins by running slowly then picking up speed to a sprint and landing one foot on the white marker line and two more hops on each foot and then jumps over the sand course.,start,gradually,225,"[('start', 'gradually')]",19,20,238
v_ZUZ7EVzHS5E_38_51,ZUZ7EVzHS5E,38.3,51.41,trot,back,"Once they leave the end of the field,they all begin trotting back to the middle by the referee on a horse.",run,backwards,325,"[('run', 'backwards')]",0,5,248
v_TCFDMNSYTVw_83_110,TCFDMNSYTVw,83.53,110.73,lean,back, The boy leans back on his board and flips back over the other skier.,tilt,backwards,810,"[('tilt', 'backwards')]",0,17,52
v_2U0vMYnC49c_37_42,2U0vMYnC49c,37.46,42.77,use,briefly, The boy turns the tool and uses the edge corner edge briefly.,use,partially,150,"[('use', 'partially')]",9,43,453
v_zkR_t6p3lto_0_94,zkR_t6p3lto,0.0,94.81,move,quickly,A person's skis are shown close up as they move continuously down a snowy hill moving quickly past trees.,move,quickly,2819,"[('move', 'quickly')]",1,0,81
v_q8-iXvYyCGg_1_5,q8-iXvYyCGg,1.1,5.28,step,forward, The woman steps forward and makes a series of jumps in front of the two men.,step,forwards,123,"[('step', 'forwards')]",4,16,166
v_JyjONoyBr4Q_88_105,JyjONoyBr4Q,88.75,105.99,jump,up, The doh jumps high up to grab the Frisbee off her hand.,jump,upwards,509,"[('jump', 'upwards')]",5,3,158
v_nX-GvQmf5Tc_0_81,nX-GvQmf5Tc,0.0,81.76,ride,in,There are several people riding bumper cars in at an entertainment center.,ride,in,2430,"[('ride', 'in')]",6,10,123
v_3bi2XM3scQA_35_52,3bi2XM3scQA,35.14,52.06,drop,quickly, He then lifts it over his head and quickly drops it.,dip,quickly,510,"[('dip', 'quickly')]",1,24,484
v_Ve37zGVerDU_86_91,Ve37zGVerDU,86.81,91.86,stick,out,"A black screen appears with white words that say ""Thank you! Please subscribe to my Channel!"" and includes a yellow smiley face with a tongue sticking out.",stick,out,121,"[('stick', 'out')]",10,45,277
v_0gvD2pktxxw_106_160,0gvD2pktxxw,106.95,160.86,move,quickly," He moves quickly, solving them in short time.",move,quickly,1619,"[('move', 'quickly')]",1,0,81
v_A80eMz7rJUM_5_17,A80eMz7rJUM,5.47,17.21,sit,outdoors," A brunette woman is now talking while she's sitting outdoors near a large plant and the words on the screen say that her name is Judy Frankel, her title and her website.",sit,outdoor,361,"[('sit', 'outdoor')]",3,23,44
v_j4-w606GnYw_71_190,j4-w606GnYw,71.19,190.17,move,back, The group continues dancing with one another while moving back and fourth on the floor.,move,backwards,2977,"[('move', 'backwards')]",0,0,83
v_MMB5Cn3JCGI_1_3,MMB5Cn3JCGI,1.52,3.64,jump,backwards, She jumps backwards over a bar and lands on a blue mat.,jump,backwards,61,"[('jump', 'backwards')]",0,3,25
